ALGORITHM_NAME,PHM_PATTERNS_SK,PARAMETER_NAME,PARAMETER_VALUE
PATTERNA,262,ERROR_CODE_VALUE,35
PATTERNA,262,ERROR_COUNT,5
PATTERNA,262,THRESHOLD_DESCRIPTION,">=5 consecutive values > 35C in a single WZ probe in a day
"
