Vehicles,2019-01-23T23:11:20.240898,257,5
Persons,2019-01-23T23:11:20.472016,278,2
Vehicles,2019-01-23T23:11:20.681067,258,5
Persons,2019-01-23T23:11:20.911671,279,1
Vehicles,2019-01-23T23:11:21.120538,259,4
Persons,2019-01-23T23:11:21.351004,280,2
Vehicles,2019-01-23T23:11:21.560235,260,6
Persons,2019-01-23T23:11:21.794552,281,3
Vehicles,2019-01-23T23:11:22.004109,261,6
Persons,2019-01-23T23:11:22.444930,282,2
Vehicles,2019-01-23T23:11:22.447850,262,6
Persons,2019-01-23T23:11:22.677598,283,3
Vehicles,2019-01-23T23:11:22.888333,263,6
Persons,2019-01-23T23:11:23.121760,284,3
Vehicles,2019-01-23T23:11:23.333111,264,6
Persons,2019-01-23T23:11:23.558362,285,4
Vehicles,2019-01-23T23:11:23.770405,265,5
Persons,2019-01-23T23:11:23.999289,286,4
Vehicles,2019-01-23T23:11:24.212604,266,6
Persons,2019-01-23T23:11:24.436614,287,5
Vehicles,2019-01-23T23:11:24.655586,267,6
Persons,2019-01-23T23:11:24.881177,288,5
Vehicles,2019-01-23T23:11:25.321033,268,6
Persons,2019-01-23T23:11:25.319842,289,5
Persons,2019-01-23T23:11:25.766315,290,5
